method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,2.166767970494463,0.07099829168051669,s002,24,20280437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.326423578793534,0.18785714285714286,0.08571428571428572,1400,600
cp_cox_full,CP + Cox,0.91,1.983135645940067,0.07104695425039265,s002,25,20280438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.1618787421320507,0.17642857142857143,0.07642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,1.9970960418022097,0.06571140303696787,s002,25,20280438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.1618787421320507,0.17642857142857143,0.07642857142857143,1400,600
cp_cox_full,CP + Cox,0.89,2.14579167797729,0.06876083224486855,s002,26,20280439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3068228333184364,0.17785714285714285,0.07642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,2.1543964565301064,0.06438032063326193,s002,26,20280439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3068228333184364,0.17785714285714285,0.07642857142857143,1400,600
cp_cox_full,CP + Cox,0.91,2.1525520837929273,0.08682171807962927,s002,27,20280440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3182170838864824,0.18071428571428572,0.07071428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,2.133747385404197,0.09550310446301241,s002,27,20280440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3182170838864824,0.18071428571428572,0.07071428571428572,1400,600
cp_cox_full,CP + Cox,0.86,1.9024756296733696,0.0690202310654389,s002,28,20280441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.092272197374912,0.18428571428571427,0.07714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.86,1.9074382840132325,0.06699727395669743,s002,28,20280441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.092272197374912,0.18428571428571427,0.07714285714285714,1400,600
cp_cox_full,CP + Cox,0.8883333333333333,2.2237259177833018,0.10014509793022296,s002,29,20280442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.4140218177019563,0.175,0.07928571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,2.220582845924028,0.10186178014601566,s002,29,20280442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.4140218177019563,0.175,0.07928571428571428,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,2.004741435869466,0.0693295864179017,s002,30,20280443,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.161417761261994,0.16714285714285715,0.07285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.885,1.9974049147411628,0.07315159837805742,s002,30,20280443,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.161417761261994,0.16714285714285715,0.07285714285714286,1400,600
cp_cox_full,CP + Cox,0.8866666666666667,3.5197403752468546,0.07012800164744853,s003,1,20290414,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.69014816665522,0.12571428571428572,0.015714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,3.5259890850751705,0.06782697074763432,s003,1,20290414,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.69014816665522,0.12571428571428572,0.015714285714285715,1400,600
cp_cox_full,CP + Cox,0.87,3.3149408244153795,0.07443726111886709,s003,2,20290415,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.493409792935694,0.13071428571428573,0.02142857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,3.318241900218673,0.0731277250961594,s003,2,20290415,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.493409792935694,0.13071428571428573,0.02142857142857143,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,3.4093601103683464,0.07780491922004348,s003,3,20290416,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5831583049304654,0.11857142857142858,0.014285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,3.404268690386838,0.08025088880345309,s003,3,20290416,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5831583049304654,0.11857142857142858,0.014285714285714285,1400,600
cp_cox_full,CP + Cox,0.895,3.4968825945704514,0.08544476378321074,s003,4,20290417,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6798242655396627,0.12857142857142856,0.02142857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,3.4935575678655435,0.08694038073224337,s003,4,20290417,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6798242655396627,0.12857142857142856,0.02142857142857143,1400,600
cp_cox_full,CP + Cox,0.9,3.407096363857577,0.09087016325729906,s003,5,20290418,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.591576039447782,0.11214285714285714,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,3.4245816319823645,0.08365269064679667,s003,5,20290418,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.591576039447782,0.11214285714285714,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.9133333333333333,3.4884587943012546,0.07494782059267846,s003,6,20290419,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6585498609249862,0.12142857142857143,0.017142857142857144,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,3.46978422316051,0.08421063367741129,s003,6,20290419,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6585498609249862,0.12142857142857143,0.017142857142857144,1400,600
cp_cox_full,CP + Cox,0.8766666666666667,3.6382868549856906,0.09836604365033604,s003,7,20290420,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.824464105361684,0.12714285714285714,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,3.659292952249418,0.08841252337937054,s003,7,20290420,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.824464105361684,0.12714285714285714,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.89,3.3899554844909487,0.07881236420794654,s003,8,20290421,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.560176171096442,0.12,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,3.390724706813823,0.07853703106295548,s003,8,20290421,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.560176171096442,0.12,0.02,1400,600
cp_cox_full,CP + Cox,0.8983333333333333,3.271169100481665,0.06402020810279659,s003,9,20290422,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.439852186238688,0.12571428571428572,0.020714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8766666666666667,3.2592334789836954,0.06873952875192729,s003,9,20290422,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.439852186238688,0.12571428571428572,0.020714285714285713,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,3.209422156424311,0.1016919781353384,s003,10,20290423,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4099104477628566,0.11428571428571428,0.018571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,3.2431731334565663,0.0854802797641889,s003,10,20290423,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4099104477628566,0.11428571428571428,0.018571428571428572,1400,600
cp_cox_full,CP + Cox,0.9116666666666666,3.904050772221748,0.0832547364060315,s003,11,20290424,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.076342529951303,0.11428571428571428,0.02214285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,3.909209520735537,0.08035328094701298,s003,11,20290424,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.076342529951303,0.11428571428571428,0.02214285714285714,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,3.4311669703506493,0.08302559179495926,s003,12,20290425,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.610224357395559,0.12071428571428572,0.019285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.87,3.420059215314253,0.08848910883150024,s003,12,20290425,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.610224357395559,0.12071428571428572,0.019285714285714285,1400,600
cp_cox_full,CP + Cox,0.91,3.533175228886732,0.0732803010357655,s003,13,20290426,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6956362764763186,0.12214285714285714,0.023571428571428573,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,3.5178929690167866,0.081177467689936,s003,13,20290426,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6956362764763186,0.12214285714285714,0.023571428571428573,1400,600
cp_cox_full,CP + Cox,0.9,3.7445927652122526,0.0721044837471338,s003,14,20290427,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.9219697226845835,0.12071428571428572,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,3.7338605420554822,0.07602330378218723,s003,14,20290427,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.9219697226845835,0.12071428571428572,0.02,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,3.4957185295555364,0.07931793703998599,s003,15,20290428,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.682291449133932,0.11571428571428571,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,3.4987336833958036,0.07840157462865893,s003,15,20290428,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.682291449133932,0.11571428571428571,0.02,1400,600
cp_cox_full,CP + Cox,0.9266666666666666,3.323258069479829,0.07362576031374754,s003,16,20290429,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.489342327085147,0.13071428571428573,0.02214285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9266666666666666,3.3291790209275143,0.07120831751819186,s003,16,20290429,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.489342327085147,0.13071428571428573,0.02214285714285714,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,3.2860897574020433,0.06054762505554863,s003,17,20290430,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4142687429426104,0.12857142857142856,0.020714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,3.2826943006099754,0.06216277822397875,s003,17,20290430,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4142687429426104,0.12857142857142856,0.020714285714285713,1400,600
cp_cox_full,CP + Cox,0.885,3.460616798909113,0.07192285351332048,s003,18,20290431,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.622917309022358,0.12214285714285714,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,3.4623065737807344,0.07107380363753164,s003,18,20290431,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.622917309022358,0.12214285714285714,0.02,1400,600
cp_cox_full,CP + Cox,0.91,3.336587035932957,0.06885729595993251,s003,19,20290432,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.505637965790127,0.11285714285714285,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,3.329747398323835,0.07160763645328086,s003,19,20290432,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.505637965790127,0.11285714285714285,0.02,1400,600
cp_cox_full,CP + Cox,0.905,3.3356518074106596,0.06749283192758816,s003,20,20290433,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.501565049390018,0.13285714285714287,0.016428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,3.3557075642611838,0.059468886647059425,s003,20,20290433,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.501565049390018,0.13285714285714287,0.016428571428571428,1400,600
cp_cox_full,CP + Cox,0.9133333333333333,3.4033128121422576,0.07882904797726861,s003,21,20290434,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.56513682460545,0.12642857142857142,0.023571428571428573,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,3.3849877018459043,0.08718874672547908,s003,21,20290434,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.56513682460545,0.12642857142857142,0.023571428571428573,1400,600
cp_cox_full,CP + Cox,0.895,3.6455617412930765,0.07642893652762246,s003,22,20290435,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.818008816009632,0.11357142857142857,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,3.6645335337705736,0.06826017499638894,s003,22,20290435,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.818008816009632,0.11357142857142857,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.89,3.5813728940350043,0.068224546879618,s003,23,20290436,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.7570710981773905,0.11714285714285715,0.023571428571428573,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,3.579954593906824,0.06888028440697136,s003,23,20290436,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.7570710981773905,0.11714285714285715,0.023571428571428573,1400,600
cp_cox_full,CP + Cox,0.8866666666666667,3.720077216048011,0.07019101692784896,s003,24,20290437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.900327753621503,0.1357142857142857,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,3.7251263106596584,0.06835897147681341,s003,24,20290437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.900327753621503,0.1357142857142857,0.02,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,3.4555751335765805,0.07486250406178313,s003,25,20290438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6161004790808633,0.10785714285714286,0.020714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,3.4582669517393048,0.07382239765851102,s003,25,20290438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6161004790808633,0.10785714285714286,0.020714285714285713,1400,600
cp_cox_full,CP + Cox,0.8883333333333333,3.3295460164265527,0.08559664625468812,s003,26,20290439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5094856658313116,0.12928571428571428,0.013571428571428571,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,3.3221784396420864,0.08906583176538825,s003,26,20290439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5094856658313116,0.12928571428571428,0.013571428571428571,1400,600
cp_cox_full,CP + Cox,0.88,3.2936467114744814,0.07512740953020704,s003,27,20290440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.490586706567732,0.11785714285714285,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,3.302930374898974,0.07165274937905229,s003,27,20290440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.490586706567732,0.11785714285714285,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.87,3.487406006972045,0.07270822016420879,s003,28,20290441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6574763165216124,0.11357142857142857,0.025,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,3.513996041248507,0.05894388144379176,s003,28,20290441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6574763165216124,0.11357142857142857,0.025,1400,600
cp_cox_full,CP + Cox,0.885,3.1609633686908682,0.07842600933704243,s003,29,20290442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.3148637631840714,0.12,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,3.1664320526108996,0.07532183644023256,s003,29,20290442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.3148637631840714,0.12,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.9216666666666666,3.336144355685504,0.08321216063535472,s003,30,20290443,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.524656140444316,0.12642857142857142,0.02,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,3.342076108116035,0.08131047942751506,s003,30,20290443,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.524656140444316,0.12642857142857142,0.02,1400,600
cp_cox_full,CP + Cox,0.8983333333333333,1.2485062891102396,0.09063778131755147,s004,1,20300414,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4287039537997737,0.36357142857142855,0.1692857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.2604426636245305,0.0852018968479929,s004,1,20300414,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4287039537997737,0.36357142857142855,0.1692857142857143,1400,600
cp_cox_full,CP + Cox,0.905,1.2008132562507219,0.08700862227339512,s004,2,20300415,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.37440914447317,0.35428571428571426,0.16785714285714284,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,1.1908806611119178,0.09225022285945988,s004,2,20300415,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.37440914447317,0.35428571428571426,0.16785714285714284,1400,600
cp_cox_full,CP + Cox,0.9233333333333333,1.1886105536603042,0.06881925947869093,s004,3,20300416,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3345537582931226,0.34785714285714286,0.165,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.925,1.19488660527542,0.06608415230583878,s004,3,20300416,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3345537582931226,0.34785714285714286,0.165,1400,600
cp_cox_full,CP + Cox,0.915,1.264288260961244,0.06972178078206999,s004,4,20300417,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.426083219568451,0.36,0.16,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,1.2612073914144333,0.07120943785936082,s004,4,20300417,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.426083219568451,0.36,0.16,1400,600
cp_cox_full,CP + Cox,0.9133333333333333,1.2291797249951533,0.07241938088646985,s004,5,20300418,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3922262728224637,0.37,0.16785714285714284,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,1.2315460018233482,0.07139073542857712,s004,5,20300418,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3922262728224637,0.37,0.16785714285714284,1400,600
cp_cox_full,CP + Cox,0.935,1.2118256326677084,0.059044648039730856,s004,6,20300419,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3584255177091769,0.37285714285714283,0.1657142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9316666666666666,1.2052867711788504,0.062041003415607615,s004,6,20300419,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3584255177091769,0.37285714285714283,0.1657142857142857,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,1.2209097487724236,0.08984140646395565,s004,7,20300420,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.407232654942847,0.355,0.14714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.2323656170457917,0.08468032879491823,s004,7,20300420,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.407232654942847,0.355,0.14714285714285713,1400,600
cp_cox_full,CP + Cox,0.91,1.219976466943882,0.07442321036222742,s004,8,20300421,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3759511726307323,0.34285714285714286,0.15571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,1.1875884505720455,0.08783707385818469,s004,8,20300421,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3759511726307323,0.34285714285714286,0.15571428571428572,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,1.1951412655606768,0.09039474886240341,s004,9,20300422,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3634888548192388,0.37785714285714284,0.17857142857142858,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,1.1813416306000584,0.09763791277785427,s004,9,20300422,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3634888548192388,0.37785714285714284,0.17857142857142858,1400,600
cp_cox_full,CP + Cox,0.9333333333333333,1.2142284820949314,0.0657963100578508,s004,10,20300423,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3802365270492012,0.36214285714285716,0.17285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9483333333333334,1.2376363575087164,0.05629599689502649,s004,10,20300423,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3802365270492012,0.36214285714285716,0.17285714285714285,1400,600
cp_cox_full,CP + Cox,0.8933333333333333,1.2254340436104245,0.07464740267653784,s004,11,20300424,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.404848320509998,0.36142857142857143,0.15357142857142858,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,1.2506516698995291,0.06600715644403744,s004,11,20300424,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.404848320509998,0.36142857142857143,0.15357142857142858,1400,600
cp_cox_full,CP + Cox,0.875,1.1825365944655302,0.07849639889960885,s004,12,20300425,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3713749015504484,0.35,0.17714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,1.180956565507035,0.07924582931701517,s004,12,20300425,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3713749015504484,0.35,0.17714285714285713,1400,600
