setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
s019,6,20450219,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2248747111716103,0.31785714285714284,0.21571428571428572,0.8916666666666667,0.9053174157526165,0.08973878577001333
s019,7,20450220,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.192573362838295,0.31214285714285717,0.20214285714285715,0.9,0.9063088286618131,0.08446161217368264
s019,8,20450221,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2169430662560692,0.31214285714285717,0.2257142857142857,0.9,0.9507567334894679,0.06957863893935864
s019,9,20450222,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.1887671446214105,0.325,0.20142857142857143,0.9233333333333333,0.9079590286823115,0.0797249826154004
s019,10,20450223,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2233444324955827,0.33071428571428574,0.21,0.9083333333333333,0.9348039099171824,0.0874639442355859
s019,11,20450224,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2349276384657688,0.30642857142857144,0.2057142857142857,0.8933333333333333,0.9244490249091853,0.09193330475126818
s019,12,20450225,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.222849924453652,0.3242857142857143,0.2092857142857143,0.9233333333333333,0.9265054936632526,0.09443015926646275
s019,13,20450226,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2543421336463405,0.29714285714285715,0.21928571428571428,0.8883333333333333,0.9591884325955228,0.09010817836736956
s019,14,20450227,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2337283728764659,0.31,0.205,0.8883333333333333,0.9351781250041961,0.09141637284454476
s019,15,20450228,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2442480264836207,0.3157142857142857,0.21857142857142858,0.895,0.9393824690104504,0.10074460178074517
s019,16,20450229,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2709468848245522,0.3092857142857143,0.21571428571428572,0.8733333333333333,0.9650810801028549,0.08603866686336535
s019,17,20450230,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.257321776458576,0.3142857142857143,0.21785714285714286,0.8566666666666667,0.9104478806246575,0.10044237194270367
s019,18,20450231,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.217273724822636,0.3057142857142857,0.2007142857142857,0.8683333333333333,0.8626180721545853,0.08629004408652617
s019,19,20450232,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2159635308597423,0.30642857142857144,0.20285714285714285,0.885,0.9063319867551951,0.08056956176776217
s019,20,20450233,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2156290252079338,0.30714285714285716,0.21642857142857144,0.8866666666666667,0.8811535661121461,0.0970697461581516
s019,21,20450234,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2674982386571476,0.3092857142857143,0.1957142857142857,0.8916666666666667,0.9666561727105556,0.09034100949619167
s019,22,20450235,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2374453553911675,0.3107142857142857,0.22357142857142856,0.9116666666666666,0.959801352530376,0.07802959647984506
s019,23,20450236,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2586816489925383,0.31285714285714283,0.2092857142857143,0.9283333333333333,0.9914286308959539,0.0797360007632855
s019,24,20450237,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2224834904218986,0.30714285714285716,0.20857142857142857,0.8633333333333333,0.8733784112589221,0.10657366012750061
s019,25,20450238,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2258826201817048,0.32285714285714284,0.205,0.8733333333333333,0.9192636089429699,0.09889910039614185
s019,26,20450239,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2326102568350668,0.31214285714285717,0.21428571428571427,0.9083333333333333,0.9357625616975942,0.09985640632926777
s019,27,20450240,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.1836694148871678,0.32142857142857145,0.20857142857142857,0.9283333333333333,0.8925599415583669,0.0926991868467729
s019,28,20450241,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2310290625768645,0.3107142857142857,0.21285714285714286,0.905,0.928991120806202,0.08905459591861457
s019,29,20450242,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2279817187482212,0.3142857142857143,0.2057142857142857,0.89,0.9349901605528843,0.07556696888954682
s019,30,20450243,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2348544548949267,0.31142857142857144,0.21928571428571428,0.8933333333333333,0.9346270214442074,0.0987112277485225
s020,1,20460214,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7436692546221364,0.17214285714285715,0.075,0.9016666666666666,1.460091019083764,0.08123348174102712
s020,2,20460215,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6783392258346106,0.19071428571428573,0.08928571428571429,0.9183333333333333,1.3734586640576187,0.08470068941885821
s020,3,20460216,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7075686378324624,0.20357142857142857,0.07428571428571429,0.9033333333333333,1.4205137716383478,0.08299723888990222
s020,4,20460217,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7570377372240533,0.1742857142857143,0.07928571428571428,0.9066666666666666,1.4650402103088764,0.08210016504901091
s020,5,20460218,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.820266467315271,0.18857142857142858,0.09571428571428571,0.89,1.5203837345240105,0.09545817751013874
s020,6,20460219,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7787005807651497,0.18,0.07785714285714286,0.8983333333333333,1.4673298757110838,0.0967625042057873
s020,7,20460220,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.679036212030791,0.19,0.08142857142857143,0.89,1.3735719076672728,0.09617470096950924
s020,8,20460221,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7102016800517772,0.18428571428571427,0.08,0.9033333333333333,1.440811448615429,0.07148333936424182
s020,9,20460222,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7257103822784066,0.18071428571428572,0.08357142857142857,0.905,1.4041924798139487,0.09171850203868374
s020,10,20460223,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7439632393811475,0.18785714285714286,0.07928571428571428,0.8983333333333333,1.4477275520090995,0.08242502223363601
s020,11,20460224,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7287021456466114,0.18,0.07142857142857142,0.89,1.409530630271994,0.0920758861455606
s020,12,20460225,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7362122468424699,0.17857142857142858,0.07928571428571428,0.8933333333333333,1.4267193958987783,0.0818282232537161
s020,13,20460226,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.8192537454825195,0.19857142857142857,0.095,0.8916666666666667,1.484255946812296,0.10805296605355687
s020,14,20460227,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7670062810605005,0.1792857142857143,0.08285714285714285,0.895,1.4665283017073223,0.09974088397673016
s020,15,20460228,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6910630655095198,0.18142857142857144,0.08428571428571428,0.8733333333333333,1.379295244190762,0.09852851782009207
s020,16,20460229,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7266759732661654,0.19428571428571428,0.075,0.9133333333333333,1.4190035470144415,0.09750654963425831
s020,17,20460230,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7744948544632648,0.18071428571428572,0.08142857142857143,0.9066666666666666,1.4800913105536322,0.08790634279252109
s020,18,20460231,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6901241708454768,0.18642857142857142,0.09071428571428572,0.895,1.403907417901185,0.07736395973205393
s020,19,20460232,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7238004938290383,0.18357142857142858,0.08,0.89,1.422990417521961,0.09455895340892374
s020,20,20460233,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7551636665751091,0.175,0.07785714285714286,0.9366666666666666,1.5110686088663265,0.07979052238012893
s020,21,20460234,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7418543165855003,0.17857142857142858,0.085,0.8966666666666666,1.4537593254256318,0.0838748344451309
s020,22,20460235,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7886292083287594,0.1742857142857143,0.07714285714285714,0.9,1.4772272147080716,0.09859757224641795
s020,23,20460236,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6714141186333067,0.17857142857142858,0.08214285714285714,0.9316666666666666,1.3970206991318346,0.07766584721343676
s020,24,20460237,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7178166217563193,0.1742857142857143,0.08571428571428572,0.8866666666666667,1.4012880149775873,0.0957667437034426
s020,25,20460238,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7418232015761252,0.16285714285714287,0.07785714285714286,0.9083333333333333,1.4624572843385522,0.09294579487288106
s020,26,20460239,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.826522044942432,0.20285714285714285,0.07857142857142857,0.8783333333333333,1.494768667973471,0.09595636732153372
s020,27,20460240,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7775281395088203,0.1692857142857143,0.07642857142857143,0.9,1.4609230401891384,0.10062695281207532
s020,28,20460241,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.810101774969792,0.1757142857142857,0.08,0.91,1.5121549052905616,0.09204998586378968
s020,29,20460242,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.773075526771008,0.17857142857142858,0.08428571428571428,0.8866666666666667,1.4782189767055882,0.0927419100951693
s020,30,20460243,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7350053225842972,0.18571428571428572,0.08,0.9,1.453128884359686,0.07984726837684639
s021,1,20470214,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3115714641676703,0.10285714285714286,0.023571428571428573,0.9133333333333333,2.0247406920667803,0.08867568297416034
s021,2,20470215,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.4345541412224683,0.13142857142857142,0.024285714285714285,0.9033333333333333,2.1361432207405127,0.10224538035287323
s021,3,20470216,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3525379182770423,0.11428571428571428,0.025,0.9033333333333333,2.044065782034431,0.10620719507225228
s021,4,20470217,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.34756812302858,0.11571428571428571,0.02214285714285714,0.875,2.0329769468802716,0.10395813303607222
s021,5,20470218,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3519324504722627,0.11714285714285715,0.03,0.9,2.0359035730264017,0.08752709577507345
s021,6,20470219,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.311812314777627,0.11071428571428571,0.02214285714285714,0.905,2.0076728349518227,0.08415192318269732
s021,7,20470220,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.5085086183359477,0.12857142857142856,0.023571428571428573,0.9266666666666666,2.247542176541102,0.08118596042437663
s021,8,20470221,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.340118565755789,0.12642857142857142,0.02857142857142857,0.9,2.029341910464264,0.10060154536660676
s021,9,20470222,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3987338301047356,0.12857142857142856,0.022857142857142857,0.905,2.1234292273770667,0.09316638647195949
s021,10,20470223,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.383086640003228,0.12428571428571429,0.027142857142857142,0.8816666666666667,2.0605474963523815,0.08983662601447559
s021,11,20470224,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3290696588675184,0.1407142857142857,0.02642857142857143,0.89,2.022628001479091,0.08543415753680475
s021,12,20470225,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3847024261295853,0.11785714285714285,0.02142857142857143,0.915,2.1180921760092595,0.08185498733856682
s021,13,20470226,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3912612143377396,0.11714285714285715,0.023571428571428573,0.9066666666666666,2.1143011823202955,0.08334744827633049
s021,14,20470227,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.4778095127412874,0.11642857142857142,0.027857142857142858,0.92,2.1828132083445744,0.11186811706163327
s021,15,20470228,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3629357220071574,0.13,0.020714285714285713,0.8916666666666667,2.045213837534435,0.1010379423576364
s021,16,20470229,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.31025041753803,0.11,0.019285714285714285,0.9033333333333333,2.0119963451752025,0.0925429145649548
s021,17,20470230,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.315101765596186,0.11214285714285714,0.02,0.9016666666666666,2.0221316377348115,0.10599838240338383
s021,18,20470231,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.252167056634098,0.12571428571428572,0.023571428571428573,0.89,1.969475870909181,0.07520858204022751
s021,19,20470232,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3425397628344777,0.10642857142857143,0.02642857142857143,0.8716666666666667,2.004442070358739,0.09687928432852815
s021,20,20470233,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.368950984304267,0.13142857142857142,0.023571428571428573,0.8916666666666667,2.0530834259981834,0.0907967062094377
s021,21,20470234,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.4344416684547237,0.12571428571428572,0.02642857142857143,0.8816666666666667,2.1407682133924135,0.08393499306593163
s021,22,20470235,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.309696054681733,0.11714285714285715,0.02214285714285714,0.8683333333333333,1.9835255626123958,0.10687460766858158
s021,23,20470236,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3844929873498315,0.12428571428571429,0.027857142857142858,0.895,2.0806801147638314,0.10066585570190503
s021,24,20470237,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.367035993328537,0.1407142857142857,0.019285714285714285,0.9233333333333333,2.111002933699878,0.08091422048282747
s021,25,20470238,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.5239882671918337,0.11785714285714285,0.023571428571428573,0.88,2.20440842428547,0.09608494772245176
s021,26,20470239,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.390918590493938,0.12285714285714286,0.02,0.8983333333333333,2.0863238070229997,0.0885416283755829
s021,27,20470240,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.2979303930461215,0.115,0.016428571428571428,0.9066666666666666,1.9788919755381438,0.10057893964063179
s021,28,20470241,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3667332613204257,0.12571428571428572,0.02214285714285714,0.9133333333333333,2.065898594245912,0.07975101477370537
s021,29,20470242,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3819960280305783,0.12214285714285714,0.023571428571428573,0.8583333333333333,2.048876150349999,0.09866921108234097
s021,30,20470243,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.97,2000,0.3,0.1,1500,2.3784065810463777,0.12,0.022857142857142857,0.89,2.068072161096719,0.08614116776417037
s022,1,20480214,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2277885937966435,0.36428571428571427,0.18214285714285713,0.8516666666666667,0.893675985989362,0.09439010179032128
s022,2,20480215,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2137202209617386,0.3792857142857143,0.1692857142857143,0.8933333333333333,0.9267358377345833,0.06849458076722953
s022,3,20480216,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2565505403403359,0.38285714285714284,0.18785714285714286,0.885,0.9338520882430691,0.10766344952606519
s022,4,20480217,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2199027768714839,0.3657142857142857,0.17714285714285713,0.9133333333333333,0.9379232211825489,0.09885169786768999
s022,5,20480218,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2312980062435275,0.385,0.16428571428571428,0.935,0.9580190083161949,0.08908581157865521
s022,6,20480219,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2390009580028778,0.385,0.18285714285714286,0.8766666666666667,0.9232181404060636,0.09754436393871016
s022,7,20480220,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2518794645304747,0.37714285714285717,0.18714285714285714,0.8816666666666667,0.9284017480064432,0.09408731707093422
s022,8,20480221,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.263446817074378,0.36857142857142855,0.18928571428571428,0.8866666666666667,0.9434803182140856,0.07668908622646492
s022,9,20480222,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2384688253833496,0.3792857142857143,0.1742857142857143,0.895,0.9220040953324893,0.08587612140668156
s022,10,20480223,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2797948130074812,0.39071428571428574,0.17357142857142857,0.89,0.9599813238360045,0.09194221458339343
s022,11,20480224,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2535872185491628,0.37,0.18642857142857142,0.905,0.9551681531758026,0.08665208956784282
s022,12,20480225,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.1952632719138436,0.38142857142857145,0.18071428571428572,0.89,0.8818507189690684,0.09557630976882636
s022,13,20480226,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2044773545828042,0.36642857142857144,0.175,0.9,0.9061534461710452,0.09008912925835712
s022,14,20480227,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2261830653149093,0.37214285714285716,0.1757142857142857,0.89,0.8993830921505045,0.11349490069513953
s022,15,20480228,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2542496801214311,0.3792857142857143,0.17785714285714285,0.9233333333333333,0.9794904524460355,0.08287736183622359
s022,16,20480229,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.212871422384057,0.3585714285714286,0.16357142857142856,0.89,0.905332561263821,0.08231346179792888
s022,17,20480230,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.3099760157088587,0.34214285714285714,0.16642857142857143,0.93,1.0473882525193903,0.07911376379729018
s022,18,20480231,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2103816279439485,0.36857142857142855,0.17785714285714285,0.8816666666666667,0.895236075368402,0.09253770923268283
s022,19,20480232,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.221746066483853,0.37714285714285717,0.17285714285714285,0.9366666666666666,0.9603589503599611,0.08851829397760176
s022,20,20480233,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2215854923937433,0.375,0.18428571428571427,0.895,0.9213757539512163,0.0910221670173572
s022,21,20480234,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2433697722105463,0.3742857142857143,0.1707142857142857,0.9066666666666666,0.9444703251965691,0.09974833954761378
s022,22,20480235,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.214519509680147,0.37142857142857144,0.16214285714285714,0.9166666666666666,0.9095699373237015,0.09998806764478814
s022,23,20480236,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2090224208319604,0.38357142857142856,0.17785714285714285,0.9016666666666666,0.8885475869396772,0.08226235943914703
s022,24,20480237,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2553317555562684,0.38142857142857145,0.18071428571428572,0.91,0.9628458277843104,0.10108993585600222
s022,25,20480238,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2730400789490577,0.38357142857142856,0.1657142857142857,0.885,0.9714837962888441,0.09890379030967239
s022,26,20480239,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2497906718684173,0.39285714285714285,0.1657142857142857,0.91,0.9526773357311951,0.08086728402408577
s022,27,20480240,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.203175921924896,0.3707142857142857,0.18357142857142858,0.87,0.8780239631019439,0.08753294529900306
s022,28,20480241,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2277612615437237,0.36857142857142855,0.16428571428571428,0.8783333333333333,0.9354493395534933,0.07486815421943585
s022,29,20480242,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2603027542129923,0.375,0.17785714285714285,0.8866666666666667,0.8954968231931877,0.10456778147748641
s022,30,20480243,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.75,2000,0.3,0.1,1500,1.2257925764757531,0.36357142857142855,0.1742857142857143,0.8966666666666666,0.9206487479629459,0.08847855292364061
s023,1,20490214,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.779642991573838,0.2557142857142857,0.06,0.915,1.5214842163322595,0.08496906949226637
s023,2,20490215,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7321703583901538,0.25285714285714284,0.052142857142857144,0.91,1.4524814619805253,0.08228019340387013
s023,3,20490216,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7365776996736018,0.24071428571428571,0.06357142857142857,0.905,1.4442401367399311,0.09487748159944993
s023,4,20490217,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7543698050331527,0.2671428571428571,0.05857142857142857,0.9,1.4553555998447616,0.09085256028554338
s023,5,20490218,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.708189995136748,0.27071428571428574,0.06642857142857143,0.895,1.4063850963358224,0.08694517711581375
s023,6,20490219,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7011308093919386,0.27214285714285713,0.06857142857142857,0.8916666666666667,1.3866828658656196,0.10362006976867197
s023,7,20490220,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.744054516788577,0.2692857142857143,0.06857142857142857,0.87,1.4328166094791663,0.10478539653144738
s023,8,20490221,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7373526594527084,0.2392857142857143,0.05357142857142857,0.91,1.4298355057028558,0.08009287915963925
s023,9,20490222,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7681865176675262,0.25642857142857145,0.06142857142857143,0.8966666666666666,1.4717804906495586,0.07742527947371806
s023,10,20490223,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7447195548333938,0.26357142857142857,0.05714285714285714,0.8883333333333333,1.439171893697987,0.09892149310347792
s023,11,20490224,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7616269697312699,0.28,0.06928571428571428,0.8766666666666667,1.4373732515439277,0.09989254549710005
s023,12,20490225,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.7605234558903582,0.24928571428571428,0.047142857142857146,0.8866666666666667,1.4593532355337653,0.0800274672738647
s023,13,20490226,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.2,0.9,2000,0.3,0.1,1500,1.8073794511863337,0.25357142857142856,0.065,0.92,1.5319324045320513,0.09166871827223794
