scenario_id,scenario_label,scenario_description,tau_quantile,rep,seed,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,6,28260420,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5384661536815964,0.4228571428571429,0.195,0.9266666666666666,1.1361408653751606,0.19088382876838786
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,6,28260420,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,correct,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5384661536815964,0.4228571428571429,0.195,0.915,1.0716155273001622,0.26168987483290085
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,6,28260420,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5384661536815964,0.4228571428571429,0.195,0.9316666666666666,1.1271693980841497,0.21042873163800482
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,7,28260421,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5724018931074204,0.3992857142857143,0.21,0.8983333333333333,1.1253290687336108,0.19253547757573733
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,7,28260421,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,correct,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5724018931074204,0.3992857142857143,0.21,0.9066666666666666,1.1055979564586793,0.25266904051609396
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,7,28260421,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5724018931074204,0.3992857142857143,0.21,0.905,1.111993541375363,0.22538538242527614
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,7,28260421,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5724018931074204,0.3992857142857143,0.21,0.9116666666666666,1.1479868694887585,0.18066418979573867
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,7,28260421,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,correct,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5724018931074204,0.3992857142857143,0.21,0.8983333333333333,1.0900803521809121,0.2604080780790201
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,7,28260421,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.5724018931074204,0.3992857142857143,0.21,0.9283333333333333,1.1470532818650065,0.208956778428551
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,8,28260422,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6070437198052452,0.41285714285714287,0.21857142857142858,0.8866666666666667,1.161639927429892,0.18488442676415648
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,8,28260422,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,correct,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6070437198052452,0.41285714285714287,0.21857142857142858,0.8666666666666667,1.1161515299624705,0.25693997791218953
aft_lognormal_linear,Log-Normal AFT (Linear),"Linear log-normal accelerated-failure-time DGP; log-normal is correct, Cox and Weibull are misspecified.",0.7,8,28260422,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,1.6070437198052452,0.41285714285714287,0.21857142857142858,0.8933333333333333,1.1597142380528702,0.21580074773053756
