tau_quantile,rep,seed,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,gamma,kappa,cens_target,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
0.99,4,30160325,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.216573643143394,0.20785714285714285,7.142857142857143e-4,0.9016666666666666,5.051332142914397,0.068754712227567
0.99,4,30160325,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.216573643143394,0.20785714285714285,7.142857142857143e-4,0.9116666666666666,5.0654331360580365,0.06859289200573256
0.99,4,30160325,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.216573643143394,0.20785714285714285,7.142857142857143e-4,0.9083333333333333,5.059502369270167,0.0713443112776996
0.99,4,30160325,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.216573643143394,0.20785714285714285,7.142857142857143e-4,0.905,5.057519870843465,0.06618008386534589
0.99,5,30160326,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.775331889494277,0.21357142857142858,0.002142857142857143,0.885,4.602173613482896,0.0647161197237104
0.99,5,30160326,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.775331889494277,0.21357142857142858,0.002142857142857143,0.8966666666666666,4.615856843570995,0.0637170133032755
0.99,5,30160326,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.775331889494277,0.21357142857142858,0.002142857142857143,0.9016666666666666,4.620753486501369,0.05937191116744254
0.99,5,30160326,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.775331889494277,0.21357142857142858,0.002142857142857143,0.8833333333333333,4.6008136966233,0.06523423490738767
0.99,5,30160326,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.775331889494277,0.21357142857142858,0.002142857142857143,0.8833333333333333,4.604746433375865,0.06815609121737402
0.99,5,30160326,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.775331889494277,0.21357142857142858,0.002142857142857143,0.88,4.604254540739508,0.06570897975634885
0.99,6,30160327,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.175557236328094,0.19,0.002142857142857143,0.8766666666666667,5.0029064542640604,0.07263454594956503
0.99,6,30160327,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.175557236328094,0.19,0.002142857142857143,0.8633333333333333,4.983056963792436,0.08322770612950268
0.99,6,30160327,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.175557236328094,0.19,0.002142857142857143,0.8766666666666667,5.004868303113484,0.07167298739916654
0.99,6,30160327,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.175557236328094,0.19,0.002142857142857143,0.8716666666666667,4.997852919140022,0.07478243613991074
0.99,6,30160327,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.175557236328094,0.19,0.002142857142857143,0.87,4.993243085148957,0.07882372527434318
0.99,6,30160327,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.175557236328094,0.19,0.002142857142857143,0.8733333333333333,4.998152666975716,0.07449291072527031
0.99,7,30160328,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.950751927705824,0.20642857142857143,0.002142857142857143,0.8733333333333333,4.772374399882102,0.07907894891450383
0.99,7,30160328,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.950751927705824,0.20642857142857143,0.002142857142857143,0.87,4.765597698993098,0.09098842047694686
0.99,7,30160328,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.950751927705824,0.20642857142857143,0.002142857142857143,0.8733333333333333,4.77232076140245,0.08089280485255207
0.99,7,30160328,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.950751927705824,0.20642857142857143,0.002142857142857143,0.87,4.76635854086766,0.08172175354825789
0.99,7,30160328,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.950751927705824,0.20642857142857143,0.002142857142857143,0.8716666666666667,4.772741178705686,0.087477974400309
0.99,7,30160328,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.950751927705824,0.20642857142857143,0.002142857142857143,0.8716666666666667,4.7673697039912115,0.08313739546572003
0.99,8,30160329,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.259670586469271,0.20857142857142857,0.002142857142857143,0.9233333333333333,5.104985993594459,0.06722297635133764
0.99,8,30160329,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.259670586469271,0.20857142857142857,0.002142857142857143,0.925,5.107843720764241,0.07116995660144743
0.99,8,30160329,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.259670586469271,0.20857142857142857,0.002142857142857143,0.91,5.079136058062094,0.08271470974868382
0.99,8,30160329,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.259670586469271,0.20857142857142857,0.002142857142857143,0.9116666666666666,5.079223936290898,0.07814338824199313
0.99,8,30160329,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.259670586469271,0.20857142857142857,0.002142857142857143,0.92,5.094216745776913,0.07755770104939849
0.99,8,30160329,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.259670586469271,0.20857142857142857,0.002142857142857143,0.915,5.085638931597025,0.07973531682191307
0.99,9,30160330,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.049780313436483,0.20785714285714285,0.004285714285714286,0.9133333333333333,4.894780914909118,0.07866434295790213
0.99,9,30160330,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.049780313436483,0.20785714285714285,0.004285714285714286,0.91,4.886529224158364,0.07604440626550057
0.99,9,30160330,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.049780313436483,0.20785714285714285,0.004285714285714286,0.9166666666666666,4.89849332264501,0.06895355204702068
0.99,9,30160330,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.049780313436483,0.20785714285714285,0.004285714285714286,0.905,4.882584439084009,0.0844676127226829
0.99,9,30160330,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.049780313436483,0.20785714285714285,0.004285714285714286,0.9133333333333333,4.891294829396737,0.07382452753482695
0.99,9,30160330,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.049780313436483,0.20785714285714285,0.004285714285714286,0.9066666666666666,4.881788229971199,0.07656739558444428
0.99,10,30160331,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.193774219975684,0.205,0.0014285714285714286,0.9,5.0309841191479405,0.07321513253699219
0.99,10,30160331,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.193774219975684,0.205,0.0014285714285714286,0.9033333333333333,5.029385411727746,0.0833041522810897
0.99,10,30160331,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.193774219975684,0.205,0.0014285714285714286,0.9,5.031258881965435,0.076031984422074
0.99,10,30160331,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.193774219975684,0.205,0.0014285714285714286,0.9,5.031442367842184,0.07299032169515839
0.99,10,30160331,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.193774219975684,0.205,0.0014285714285714286,0.9016666666666666,5.028594487464277,0.08370495374676717
0.99,10,30160331,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.193774219975684,0.205,0.0014285714285714286,0.9,5.0319937685810565,0.07568817141097593
0.99,11,30160332,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.528082955181081,0.20714285714285716,0.002857142857142857,0.8666666666666667,4.326558641557564,0.097391989604602755
0.99,11,30160332,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.528082955181081,0.20714285714285716,0.002857142857142857,0.89,4.351103326017647,0.09361019464579905
0.99,11,30160332,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.528082955181081,0.20714285714285716,0.002857142857142857,0.8766666666666667,4.33805078389178,0.0933953582790307
0.99,11,30160332,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.528082955181081,0.20714285714285716,0.002857142857142857,0.88,4.343429935136188,0.08940394936899186
0.99,11,30160332,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.528082955181081,0.20714285714285716,0.002857142857142857,0.88,4.341951358209677,0.09845096356336147
0.99,11,30160332,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.528082955181081,0.20714285714285716,0.002857142857142857,0.88,4.34432540497376,0.0903115620984118
0.99,12,30160333,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.819190505609557,0.21928571428571428,0.002857142857142857,0.9016666666666666,4.638507604415038,0.07219779432810246
0.99,12,30160333,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.819190505609557,0.21928571428571428,0.002857142857142857,0.8983333333333333,4.632839135561546,0.0800585976413167
0.99,12,30160333,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.819190505609557,0.21928571428571428,0.002857142857142857,0.9116666666666666,4.644483251010039,0.07787307297531376
0.99,12,30160333,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.819190505609557,0.21928571428571428,0.002857142857142857,0.9033333333333333,4.640920194432992,0.07116675920718613
0.99,12,30160333,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.819190505609557,0.21928571428571428,0.002857142857142857,0.9116666666666666,4.6479389890484395,0.07357153454948842
0.99,12,30160333,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.819190505609557,0.21928571428571428,0.002857142857142857,0.9116666666666666,4.644384270172189,0.07791719216215968
0.99,13,30160334,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.752712459540713,0.1992857142857143,0.0035714285714285713,0.855,4.543353837843125,0.08470216678804011
0.99,13,30160334,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.752712459540713,0.1992857142857143,0.0035714285714285713,0.87,4.571560099661812,0.07876797275624192
0.99,13,30160334,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.752712459540713,0.1992857142857143,0.0035714285714285713,0.86,4.545633904352249,0.08892872006240177
0.99,13,30160334,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.752712459540713,0.1992857142857143,0.0035714285714285713,0.8683333333333333,4.5641396018691305,0.07623597560429939
0.99,13,30160334,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.752712459540713,0.1992857142857143,0.0035714285714285713,0.87,4.563934428283247,0.08208373787128888
0.99,13,30160334,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.752712459540713,0.1992857142857143,0.0035714285714285713,0.8716666666666667,4.568801489262644,0.07897953111261675
0.99,14,30160335,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.902717829534122,0.21642857142857144,0.002857142857142857,0.9183333333333333,4.744461516079383,0.07699398983102027
0.99,14,30160335,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.902717829534122,0.21642857142857144,0.002857142857142857,0.9083333333333333,4.734534157726244,0.08098315176421284
0.99,14,30160335,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.902717829534122,0.21642857142857144,0.002857142857142857,0.9116666666666666,4.740736214556978,0.07710609871816022
0.99,14,30160335,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.902717829534122,0.21642857142857144,0.002857142857142857,0.9,4.718929756879298,0.08782311758615827
0.99,14,30160335,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.902717829534122,0.21642857142857144,0.002857142857142857,0.9066666666666666,4.725208555608996,0.08547357966030733
0.99,14,30160335,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.902717829534122,0.21642857142857144,0.002857142857142857,0.9033333333333333,4.72186605596857,0.08608862621765731
0.99,15,30160336,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.025332143359115,0.18428571428571427,0.0035714285714285713,0.9133333333333333,4.875774070505886,0.06793142524829285
0.99,15,30160336,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.025332143359115,0.18428571428571427,0.0035714285714285713,0.9166666666666666,4.880891871863235,0.06444325090524347
0.99,15,30160336,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.025332143359115,0.18428571428571427,0.0035714285714285713,0.9116666666666666,4.865357641277941,0.06724807922049475
0.99,15,30160336,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.025332143359115,0.18428571428571427,0.0035714285714285713,0.9133333333333333,4.868272334780777,0.07181982792327689
0.99,15,30160336,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.025332143359115,0.18428571428571427,0.0035714285714285713,0.9133333333333333,4.866284135885652,0.0709606160764088
0.99,15,30160336,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.025332143359115,0.18428571428571427,0.0035714285714285713,0.9116666666666666,4.8641530057117945,0.06775446884465455
0.99,16,30160337,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.9686729147273265,0.20857142857142857,0.004285714285714286,0.9133333333333333,4.826447400901213,0.06083781627650213
0.99,16,30160337,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.9686729147273265,0.20857142857142857,0.004285714285714286,0.9,4.815057826377458,0.06145217210729823
0.99,16,30160337,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.9686729147273265,0.20857142857142857,0.004285714285714286,0.9183333333333333,4.832174496430071,0.059058352432544946
0.99,16,30160337,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.9686729147273265,0.20857142857142857,0.004285714285714286,0.8966666666666666,4.80850369624808,0.06829511676697134
0.99,16,30160337,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.9686729147273265,0.20857142857142857,0.004285714285714286,0.9033333333333333,4.818814205926485,0.05994947022412525
0.99,16,30160337,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.9686729147273265,0.20857142857142857,0.004285714285714286,0.9033333333333333,4.813943050549327,0.06694649626315703
0.99,17,30160338,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.472998540746102,0.18428571428571427,0.0035714285714285713,0.91,4.317550098230972,0.07342140502202081
0.99,17,30160338,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.472998540746102,0.18428571428571427,0.0035714285714285713,0.925,4.332764569254246,0.06474942491310597
0.99,17,30160338,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.472998540746102,0.18428571428571427,0.0035714285714285713,0.9283333333333333,4.336301671081874,0.05913241319614605
0.99,17,30160338,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.472998540746102,0.18428571428571427,0.0035714285714285713,0.905,4.312901361516554,0.07554266894197838
0.99,17,30160338,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.472998540746102,0.18428571428571427,0.0035714285714285713,0.9116666666666666,4.319868407191501,0.07070389563275933
0.99,17,30160338,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.472998540746102,0.18428571428571427,0.0035714285714285713,0.9016666666666666,4.311285568047858,0.06995389392791675
0.99,18,30160339,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.597646448719513,0.18928571428571428,0.0064285714285714285,0.915,4.436457699377381,0.06253747269081322
0.99,18,30160339,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.597646448719513,0.18928571428571428,0.0064285714285714285,0.9083333333333333,4.4183546018040945,0.0825244370296531
0.99,18,30160339,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.597646448719513,0.18928571428571428,0.0064285714285714285,0.9083333333333333,4.4173184057441555,0.07864150128852404
0.99,18,30160339,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.597646448719513,0.18928571428571428,0.0064285714285714285,0.9116666666666666,4.428325002578668,0.06592590870899577
0.99,18,30160339,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.597646448719513,0.18928571428571428,0.0064285714285714285,0.91,4.423418149570264,0.08019378766681313
0.99,18,30160339,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.597646448719513,0.18928571428571428,0.0064285714285714285,0.915,4.430761080335682,0.07277911796883592
0.99,19,30160340,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.122045269590381,0.21428571428571427,0.005,0.89,3.9481782471581335,0.07041538382762502
0.99,19,30160340,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.122045269590381,0.21428571428571427,0.005,0.8916666666666667,3.9470355928412846,0.07622880159433024
0.99,19,30160340,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.122045269590381,0.21428571428571427,0.005,0.88,3.9301350788822926,0.08335631818390543
0.99,19,30160340,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.122045269590381,0.21428571428571427,0.005,0.8916666666666667,3.9553426540045553,0.06700691122609574
0.99,19,30160340,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.122045269590381,0.21428571428571427,0.005,0.8966666666666666,3.9535230771309604,0.0734030541159606
0.99,19,30160340,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.122045269590381,0.21428571428571427,0.005,0.895,3.9538781384539194,0.07304350456515198
0.99,20,30160341,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.632272108109282,0.22071428571428572,0.002857142857142857,0.8783333333333333,4.43934977803307,0.08337124708147545
0.99,20,30160341,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.632272108109282,0.22071428571428572,0.002857142857142857,0.8883333333333333,4.446579985938051,0.07815119107238051
0.99,20,30160341,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.632272108109282,0.22071428571428572,0.002857142857142857,0.895,4.461174955465585,0.07351194421960176
0.99,20,30160341,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.632272108109282,0.22071428571428572,0.002857142857142857,0.8933333333333333,4.465676377712148,0.07046570766657595
0.99,20,30160341,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.632272108109282,0.22071428571428572,0.002857142857142857,0.8916666666666667,4.458810618742671,0.07300375395941229
0.99,20,30160341,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.632272108109282,0.22071428571428572,0.002857142857142857,0.8933333333333333,4.4602941224002235,0.07389039441685541
0.99,21,30160342,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.358037933226222,0.20285714285714285,0.002857142857142857,0.8516666666666667,4.16391548531968,0.06535419721620865
0.99,21,30160342,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.358037933226222,0.20285714285714285,0.002857142857142857,0.8733333333333333,4.183336547253981,0.07018114431663086
0.99,21,30160342,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.358037933226222,0.20285714285714285,0.002857142857142857,0.87,4.180909244463527,0.06693006440433652
0.99,21,30160342,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.358037933226222,0.20285714285714285,0.002857142857142857,0.8566666666666667,4.1715751909385705,0.062460900604262154
0.99,21,30160342,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.358037933226222,0.20285714285714285,0.002857142857142857,0.86,4.170989530572273,0.07514119517596721
0.99,21,30160342,plugin_weibull,Weibull Plug-in,plug-in,Weibull,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,4.358037933226222,0.20285714285714285,0.002857142857142857,0.8616666666666667,4.1754662190209,0.06898677269916016
0.99,22,30160343,cp_cox,CP + Cox,conformal,Cox,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.513241043828964,0.2307142857142857,0.002142857142857143,0.8966666666666666,5.342104896653058,0.08094487920723807
0.99,22,30160343,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.513241043828964,0.2307142857142857,0.002142857142857143,0.8816666666666667,5.313323076049445,0.1020092973627405
0.99,22,30160343,cp_weibull,CP + Weibull,conformal,Weibull,correct,TRUE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.513241043828964,0.2307142857142857,0.002142857142857143,0.895,5.341765877758036,0.08106377728314704
0.99,22,30160343,plugin_cox,Cox Plug-in,plug-in,Cox,correct,FALSE,2000,0.3,3,0.3,1.2,1,0.2,0.1,1500,5.513241043828964,0.2307142857142857,0.002142857142857143,0.8966666666666666,5.343687332164454,0.08010299494532926
