method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n,split_support_n,split_fit_n
cp_cox_full,CP + Cox,0.8866666666666667,1.9624783427334787,0.0719558665189496,s002,18,20280430,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.1215310063606343,0.18285714285714286,0.08428571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8733333333333333,1.954567206541226,0.07397497158799039,s002,18,20280430,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.1215310063606343,0.18285714285714286,0.08428571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.8966666666666666,2.1908803999839765,0.08851889643420101,s002,19,20280431,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.369989300637386,0.17857142857142858,0.08,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8766666666666667,2.1704616003192383,0.08300079741943235,s002,19,20280431,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.369989300637386,0.17857142857142858,0.08,1400,600,700,700
cp_cox_full,CP + Cox,0.9016666666666666,2.129380237544755,0.06926504232421239,s002,20,20280432,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.31709688638669,0.17214285714285715,0.07571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9233333333333333,2.1670422610202005,0.05587342119610397,s002,20,20280432,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.31709688638669,0.17214285714285715,0.07571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.9066666666666666,2.143450045281559,0.09183372734639042,s002,21,20280433,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3078339479762033,0.1692857142857143,0.07928571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,2.119967562503427,0.11359972107558933,s002,21,20280433,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3078339479762033,0.1692857142857143,0.07928571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.9183333333333333,2.2454015447548397,0.08196638625799446,s002,22,20280434,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.415877044629959,0.17357142857142857,0.06928571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9216666666666666,2.2490677401581527,0.07379074619088313,s002,22,20280434,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.415877044629959,0.17357142857142857,0.06928571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.905,2.179199291266409,0.06581647212922145,s002,23,20280435,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3346213941603664,0.17642857142857143,0.07785714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.895,2.1701070737768937,0.08608203791495724,s002,23,20280435,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3346213941603664,0.17642857142857143,0.07785714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.9216666666666666,2.1474036439712965,0.07685944971547436,s002,24,20280436,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3100860670307397,0.1742857142857143,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.93,2.1568586224436452,0.07968282037098988,s002,24,20280436,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3100860670307397,0.1742857142857143,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9166666666666666,2.177116319112358,0.06657313573303664,s002,25,20280437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.326423578793534,0.18785714285714286,0.08571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8733333333333333,2.1192198757849385,0.09386723990920011,s002,25,20280437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.326423578793534,0.18785714285714286,0.08571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.91,1.983135645940067,0.07104695425039265,s002,26,20280438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.1618787421320507,0.17642857142857143,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9133333333333333,2.002976958027523,0.05660900359124213,s002,26,20280438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.1618787421320507,0.17642857142857143,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.89,2.14579167797729,0.06876083224486855,s002,27,20280439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3068228333184364,0.17785714285714285,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8883333333333333,2.131454953161075,0.09253633814570286,s002,27,20280439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3068228333184364,0.17785714285714285,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.91,2.1525520837929273,0.08682171807962927,s002,28,20280440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3182170838864824,0.18071428571428572,0.07071428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.92,2.1560927400135386,0.08596521317955316,s002,28,20280440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.3182170838864824,0.18071428571428572,0.07071428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.86,1.9024756296733696,0.0690202310654389,s002,29,20280441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.092272197374912,0.18428571428571427,0.07714285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8683333333333333,1.9243921204558532,0.06420114805211957,s002,29,20280441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.092272197374912,0.18428571428571427,0.07714285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.8883333333333333,2.2237259177833018,0.10014509793022296,s002,30,20280442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.4140218177019563,0.175,0.07928571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8816666666666667,2.212468976503558,0.11455829611959692,s002,30,20280442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.4140218177019563,0.175,0.07928571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.9,3.7498760167136105,0.07722556699802018,s003,1,20290413,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.922369598266571,0.1,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9116666666666666,3.781414802147195,0.06557022832444548,s003,1,20290413,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.922369598266571,0.1,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,3.5197403752468546,0.07012800164744853,s003,2,20290414,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.69014816665522,0.12571428571428572,0.015714285714285715,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8833333333333333,3.5142107038963504,0.0744534303453088,s003,2,20290414,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.69014816665522,0.12571428571428572,0.015714285714285715,1400,600,700,700
cp_cox_full,CP + Cox,0.87,3.3149408244153795,0.07443726111886709,s003,3,20290415,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.493409792935694,0.13071428571428573,0.02142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,3.3286931202778067,0.07147210757679973,s003,3,20290415,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.493409792935694,0.13071428571428573,0.02142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8916666666666667,3.4093601103683464,0.07780491922004348,s003,4,20290416,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5831583049304654,0.11857142857142858,0.014285714285714285,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9,3.424740646149259,0.0685616633330576,s003,4,20290416,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5831583049304654,0.11857142857142858,0.014285714285714285,1400,600,700,700
cp_cox_full,CP + Cox,0.895,3.4968825945704514,0.08544476378321074,s003,5,20290417,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6798242655396627,0.12857142857142856,0.02142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9033333333333333,3.5066029254680076,0.08075488309522301,s003,5,20290417,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6798242655396627,0.12857142857142856,0.02142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9,3.407096363857577,0.09087016325729906,s003,6,20290418,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.591576039447782,0.11214285714285714,0.017857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8916666666666667,3.3964208598865615,0.09644905416341958,s003,6,20290418,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.591576039447782,0.11214285714285714,0.017857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.9133333333333333,3.4884587943012546,0.07494782059267846,s003,7,20290419,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6585498609249862,0.12142857142857143,0.017142857142857144,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.915,3.4911857737880934,0.06901648811845269,s003,7,20290419,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6585498609249862,0.12142857142857143,0.017142857142857144,1400,600,700,700
cp_cox_full,CP + Cox,0.8766666666666667,3.6382868549856906,0.09836604365033604,s003,8,20290420,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.824464105361684,0.12714285714285714,0.017857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8766666666666667,3.637192845481081,0.10220050923273352,s003,8,20290420,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.824464105361684,0.12714285714285714,0.017857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.89,3.3899554844909487,0.07881236420794654,s003,9,20290421,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.560176171096442,0.12,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,3.390085428456524,0.08740248935267719,s003,9,20290421,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.560176171096442,0.12,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.8983333333333333,3.271169100481665,0.06402020810279659,s003,10,20290422,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.439852186238688,0.12571428571428572,0.020714285714285713,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.91,3.283956581420219,0.06136177492253826,s003,10,20290422,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.439852186238688,0.12571428571428572,0.020714285714285713,1400,600,700,700
cp_cox_full,CP + Cox,0.8783333333333333,3.209422156424311,0.1016919781353384,s003,11,20290423,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4099104477628566,0.11428571428571428,0.018571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8916666666666667,3.2351603071186568,0.08340648736207361,s003,11,20290423,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4099104477628566,0.11428571428571428,0.018571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.9116666666666666,3.904050772221748,0.0832547364060315,s003,12,20290424,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.076342529951303,0.11428571428571428,0.02214285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9066666666666666,3.895063061297462,0.09203321782193977,s003,12,20290424,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.076342529951303,0.11428571428571428,0.02214285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.8783333333333333,3.4311669703506493,0.08302559179495926,s003,13,20290425,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.610224357395559,0.12071428571428572,0.019285714285714285,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8883333333333333,3.4485550762167128,0.061321638436781525,s003,13,20290425,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.610224357395559,0.12071428571428572,0.019285714285714285,1400,600,700,700
cp_cox_full,CP + Cox,0.91,3.533175228886732,0.0732803010357655,s003,14,20290426,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6956362764763186,0.12214285714285714,0.023571428571428573,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.92,3.55741997314618,0.05736100612924443,s003,14,20290426,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6956362764763186,0.12214285714285714,0.023571428571428573,1400,600,700,700
cp_cox_full,CP + Cox,0.9,3.7445927652122526,0.0721044837471338,s003,15,20290427,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.9219697226845835,0.12071428571428572,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9133333333333333,3.7658059050703176,0.06045677581437223,s003,15,20290427,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.9219697226845835,0.12071428571428572,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,3.4957185295555364,0.07931793703998599,s003,16,20290428,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.682291449133932,0.11571428571428571,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8916666666666667,3.460899524923744,0.10478174966291419,s003,16,20290428,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.682291449133932,0.11571428571428571,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.9266666666666666,3.323258069479829,0.07362576031374754,s003,17,20290429,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.489342327085147,0.13071428571428573,0.02214285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9316666666666666,3.345889045306987,0.05773981137648892,s003,17,20290429,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.489342327085147,0.13071428571428573,0.02214285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,3.2860897574020433,0.06054762505554863,s003,18,20290430,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4142687429426104,0.12857142857142856,0.020714285714285713,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.89,3.267979985782026,0.0693963533458055,s003,18,20290430,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.4142687429426104,0.12857142857142856,0.020714285714285713,1400,600,700,700
cp_cox_full,CP + Cox,0.885,3.460616798909113,0.07192285351332048,s003,19,20290431,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.622917309022358,0.12214285714285714,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.89,3.4644818850843944,0.07331559063508758,s003,19,20290431,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.622917309022358,0.12214285714285714,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.91,3.336587035932957,0.06885729595993251,s003,20,20290432,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.505637965790127,0.11285714285714285,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,3.3381308295822376,0.058708643150443156,s003,20,20290432,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.505637965790127,0.11285714285714285,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.905,3.3356518074106596,0.06749283192758816,s003,21,20290433,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.501565049390018,0.13285714285714287,0.016428571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9383333333333334,3.3837506657423657,0.05415001644993558,s003,21,20290433,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.501565049390018,0.13285714285714287,0.016428571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.9133333333333333,3.4033128121422576,0.07882904797726861,s003,22,20290434,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.56513682460545,0.12642857142857142,0.023571428571428573,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9,3.391323484777679,0.0699340269047388,s003,22,20290434,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.56513682460545,0.12642857142857142,0.023571428571428573,1400,600,700,700
cp_cox_full,CP + Cox,0.895,3.6455617412930765,0.07642893652762246,s003,23,20290435,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.818008816009632,0.11357142857142857,0.017857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8783333333333333,3.630165540174141,0.08476520156836294,s003,23,20290435,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.818008816009632,0.11357142857142857,0.017857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.89,3.5813728940350043,0.068224546879618,s003,24,20290436,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.7570710981773905,0.11714285714285715,0.023571428571428573,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.87,3.557365110463687,0.072122384922995,s003,24,20290436,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.7570710981773905,0.11714285714285715,0.023571428571428573,1400,600,700,700
cp_cox_full,CP + Cox,0.8866666666666667,3.720077216048011,0.07019101692784896,s003,25,20290437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.900327753621503,0.1357142857142857,0.02,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9183333333333333,3.7630433988273904,0.05849672655146075,s003,25,20290437,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.900327753621503,0.1357142857142857,0.02,1400,600,700,700
cp_cox_full,CP + Cox,0.9016666666666666,3.4555751335765805,0.07486250406178313,s003,26,20290438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6161004790808633,0.10785714285714286,0.020714285714285713,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.875,3.4087584653455565,0.09646445576998589,s003,26,20290438,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6161004790808633,0.10785714285714286,0.020714285714285713,1400,600,700,700
cp_cox_full,CP + Cox,0.8883333333333333,3.3295460164265527,0.08559664625468812,s003,27,20290439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5094856658313116,0.12928571428571428,0.013571428571428571,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,3.34708678618344,0.0705893403548934,s003,27,20290439,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.5094856658313116,0.12928571428571428,0.013571428571428571,1400,600,700,700
cp_cox_full,CP + Cox,0.88,3.2936467114744814,0.07512740953020704,s003,28,20290440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.490586706567732,0.11785714285714285,0.017857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8983333333333333,3.3230480577453014,0.06379802245308484,s003,28,20290440,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.490586706567732,0.11785714285714285,0.017857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.87,3.487406006972045,0.07270822016420879,s003,29,20290441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6574763165216124,0.11357142857142857,0.025,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8766666666666667,3.4993972082213243,0.06680446830522682,s003,29,20290441,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.6574763165216124,0.11357142857142857,0.025,1400,600,700,700
cp_cox_full,CP + Cox,0.885,3.1609633686908682,0.07842600933704243,s003,30,20290442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.3148637631840714,0.12,0.017857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8816666666666667,3.1656388220151968,0.07267030908032265,s003,30,20290442,base,Base Weibull PH,3,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,3.3148637631840714,0.12,0.017857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.8783333333333333,1.1473561792006022,0.0829872189525481,s004,1,20300413,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.334711790362588,0.36142857142857143,0.15785714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,1.1791802517489232,0.07281046885603099,s004,1,20300413,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.334711790362588,0.36142857142857143,0.15785714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.8983333333333333,1.2485062891102396,0.09063778131755147,s004,2,20300414,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4287039537997737,0.36357142857142855,0.1692857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9033333333333333,1.2567605399235262,0.0863018548823859,s004,2,20300414,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4287039537997737,0.36357142857142855,0.1692857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.905,1.2008132562507219,0.08700862227339512,s004,3,20300415,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.37440914447317,0.35428571428571426,0.16785714285714284,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,1.156675784955921,0.12870752658999599,s004,3,20300415,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.37440914447317,0.35428571428571426,0.16785714285714284,1400,600,700,700
cp_cox_full,CP + Cox,0.9233333333333333,1.1886105536603042,0.06881925947869093,s004,4,20300416,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3345537582931226,0.34785714285714286,0.165,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.915,1.1671984693576465,0.08361842665602998,s004,4,20300416,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3345537582931226,0.34785714285714286,0.165,1400,600,700,700
cp_cox_full,CP + Cox,0.915,1.264288260961244,0.06972178078206999,s004,5,20300417,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.426083219568451,0.36,0.16,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9166666666666666,1.2716475204006161,0.06458203563696717,s004,5,20300417,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.426083219568451,0.36,0.16,1400,600,700,700
cp_cox_full,CP + Cox,0.9133333333333333,1.2291797249951533,0.07241938088646985,s004,6,20300418,base,Base Weibull PH,3,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.3922262728224637,0.37,0.16785714285714284,1400,600,700,700
