method_id,method_label,coverage,mean_len,sd_len,scenario_id,scenario_label,rep,seed,tau_quantile,tau,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,n_folds,censor_rate_emp,admin_mass_emp
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.2180883482156375,0.10279503263805012,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,29260441,0.7,1.5934488028902565,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3992857142857143,0.21214285714285713
cp_cox_full,CP + Cox,0.8866666666666667,1.0980071595998788,0.08976984848679881,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,29260442,0.7,1.4848626372232743,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4164285714285714,0.2042857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,1.0972520895129658,0.09002934969475977,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,29260442,0.7,1.4848626372232743,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4164285714285714,0.2042857142857143
cp_cox_full,CP + Cox,0.9216666666666666,1.2342972465901974,0.08293683954771672,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,29260443,0.7,1.5788326366495853,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4107142857142857,0.21357142857142858
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,1.222433807091544,0.08628428336884446,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,29260443,0.7,1.5788326366495853,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4107142857142857,0.21357142857142858
cp_cox_full,CP + Cox,0.9116666666666666,1.1459454811007415,0.08670019833688723,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,29260444,0.7,1.5194435849779329,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4085714285714286,0.20642857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,1.129842650011337,0.09164940151321944,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,29260444,0.7,1.5194435849779329,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4085714285714286,0.20642857142857143
cp_cox_full,CP + Cox,0.8716666666666667,1.5875305723015223,0.07442992855226847,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,30260415,0.8,2.0037449571824077,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3271428571428571,0.11214285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,1.61341587386288,0.06711849470043987,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,30260415,0.8,2.0037449571824077,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3271428571428571,0.11214285714285714
cp_cox_full,CP + Cox,0.8683333333333333,1.6633840327751768,0.05488784301625206,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,30260416,0.8,2.037171709436598,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.34214285714285714,0.12285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.855,1.6336975749728186,0.0634296689943421,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,30260416,0.8,2.037171709436598,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.34214285714285714,0.12285714285714286
cp_cox_full,CP + Cox,0.89,1.5447109967745496,0.07604413279539804,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,30260417,0.8,1.9320064600986477,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3221428571428571,0.13357142857142856
cp_cox_crossfit,CP + Cox (Cross-Fit),0.885,1.538440509641639,0.07827999555578984,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,30260417,0.8,1.9320064600986477,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3221428571428571,0.13357142857142856
cp_cox_full,CP + Cox,0.8666666666666667,1.5974338267021737,0.06785457705817424,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,30260418,0.8,1.9841230228820879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3364285714285714,0.14357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.87,1.603872459118809,0.06627154408309048,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,30260418,0.8,1.9841230228820879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3364285714285714,0.14357142857142857
cp_cox_full,CP + Cox,0.8933333333333333,1.6928485068806585,0.10536278856206358,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,30260419,0.8,2.1019811824197454,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3264285714285714,0.13357142857142856
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,1.7274073175134106,0.09345894867213411,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,30260419,0.8,2.1019811824197454,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3264285714285714,0.13357142857142856
cp_cox_full,CP + Cox,0.8883333333333333,1.581779235819675,0.08403856674445313,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,30260420,0.8,1.978562744078455,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3585714285714286,0.13357142857142856
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,1.5757750152005414,0.0855887459684819,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,30260420,0.8,1.978562744078455,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3585714285714286,0.13357142857142856
cp_cox_full,CP + Cox,0.9183333333333333,1.6573601467297667,0.07483303563752298,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,30260421,0.8,2.0201993230859547,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3342857142857143,0.11357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,1.6452928881265434,0.07822991762982444,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,30260421,0.8,2.0201993230859547,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3342857142857143,0.11357142857142857
cp_cox_full,CP + Cox,0.92,1.6195705845238826,0.09267068509312092,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,30260422,0.8,2.0011272185001037,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3385714285714286,0.125
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,1.6109451780543071,0.09565671159286719,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,30260422,0.8,2.0011272185001037,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3385714285714286,0.125
cp_cox_full,CP + Cox,0.8916666666666667,1.644218990648475,0.08189943901953102,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,30260423,0.8,2.0072473021137065,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3457142857142857,0.12357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,1.6644376322317735,0.07646776290268241,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,30260423,0.8,2.0072473021137065,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3457142857142857,0.12357142857142857
cp_cox_full,CP + Cox,0.9016666666666666,1.6241092600197542,0.10384628650045379,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,30260424,0.8,2.0208676315483407,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3314285714285714,0.13714285714285715
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,1.621914242900992,0.1044549940164208,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,30260424,0.8,2.0208676315483407,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3314285714285714,0.13714285714285715
cp_cox_full,CP + Cox,0.885,1.7112763108849223,0.07532349275139026,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,30260425,0.8,2.099694673243718,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3457142857142857,0.11642857142857142
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,1.7338313461870911,0.06880892167161858,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,30260425,0.8,2.099694673243718,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3457142857142857,0.11642857142857142
cp_cox_full,CP + Cox,0.8816666666666667,1.6586192159930369,0.0925412517485342,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,30260426,0.8,2.034868300399599,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33714285714285713,0.13714285714285715
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,1.6696427830960194,0.08935014727933051,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,30260426,0.8,2.034868300399599,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33714285714285713,0.13714285714285715
cp_cox_full,CP + Cox,0.8983333333333333,1.5648917276638061,0.0942009073541869,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,30260427,0.8,1.934692475729967,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33214285714285713,0.1392857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,1.5628970528123705,0.09489981950424946,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,30260427,0.8,1.934692475729967,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33214285714285713,0.1392857142857143
cp_cox_full,CP + Cox,0.9016666666666666,1.7142035446984034,0.08147784003764304,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,30260428,0.8,2.1035786447969973,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3342857142857143,0.12785714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.7237748079853474,0.07987114805932358,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,30260428,0.8,2.1035786447969973,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3342857142857143,0.12785714285714286
cp_cox_full,CP + Cox,0.885,1.5493831911736249,0.0764699417704705,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,30260429,0.8,1.9314290248446335,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3464285714285714,0.10857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.88,1.5369331814116722,0.08059485012567509,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,30260429,0.8,1.9314290248446335,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3464285714285714,0.10857142857142857
cp_cox_full,CP + Cox,0.91,1.7011962187372487,0.08727214127640757,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,30260430,0.8,2.077109106465321,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3092857142857143,0.13428571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,1.6848645167108924,0.09144117248359432,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,30260430,0.8,2.077109106465321,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3092857142857143,0.13428571428571429
cp_cox_full,CP + Cox,0.855,1.6226977435210244,0.08856309632844853,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,30260431,0.8,2.0294830809965148,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3492857142857143,0.13428571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8783333333333333,1.6470864364747553,0.08087076369002624,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,30260431,0.8,2.0294830809965148,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3492857142857143,0.13428571428571429
cp_cox_full,CP + Cox,0.9083333333333333,1.6559926024511433,0.07789979162389118,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,30260432,0.8,2.017007252467353,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.34,0.11785714285714285
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.639980644436142,0.08229903226898237,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,30260432,0.8,2.017007252467353,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.34,0.11785714285714285
cp_cox_full,CP + Cox,0.9116666666666666,1.6330651575752984,0.08632893308160446,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,30260433,0.8,2.0019367086727358,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3242857142857143,0.12142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,1.64399413051785,0.08375036794478301,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,30260433,0.8,2.0019367086727358,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3242857142857143,0.12142857142857143
cp_cox_full,CP + Cox,0.845,1.6150264317251775,0.09655074709936926,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,30260434,0.8,2.057494153993882,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33714285714285713,0.13857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8683333333333333,1.657637132874079,0.08228987239428169,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,30260434,0.8,2.057494153993882,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33714285714285713,0.13857142857142857
cp_cox_full,CP + Cox,0.89,1.6725161079444144,0.09260966122823133,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,30260435,0.8,2.0623454837295796,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.32785714285714285,0.13428571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,1.7123592596225374,0.07999435813970901,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,30260435,0.8,2.0623454837295796,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.32785714285714285,0.13428571428571429
cp_cox_full,CP + Cox,0.8933333333333333,1.7394757197007311,0.10824943258045217,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,30260436,0.8,2.1209002026926664,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3385714285714286,0.12714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,1.7171266210306988,0.11582480455688365,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,30260436,0.8,2.1209002026926664,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3385714285714286,0.12714285714285714
cp_cox_full,CP + Cox,0.9166666666666666,1.7280958603485428,0.07372979415999117,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,30260437,0.8,2.0635917115834834,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3407142857142857,0.1357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,1.722447735249097,0.07571121031414912,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,30260437,0.8,2.0635917115834834,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3407142857142857,0.1357142857142857
cp_cox_full,CP + Cox,0.9133333333333333,1.6725813338721613,0.08668044201871491,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,30260438,0.8,2.0437024609671015,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33214285714285713,0.12
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.6618969902311955,0.09095520478277394,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,30260438,0.8,2.0437024609671015,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33214285714285713,0.12
cp_cox_full,CP + Cox,0.915,1.7022428167679493,0.07253882224531807,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,30260439,0.8,2.049728627683548,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3171428571428571,0.11857142857142858
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.6917924063309928,0.07576568453309722,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,30260439,0.8,2.049728627683548,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3171428571428571,0.11857142857142858
cp_cox_full,CP + Cox,0.8933333333333333,1.6016509592379424,0.0866035373669756,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,30260440,0.8,1.9764618933870994,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33785714285714286,0.13357142857142856
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,1.5997304107124828,0.08726458560057099,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,30260440,0.8,1.9764618933870994,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.33785714285714286,0.13357142857142856
cp_cox_full,CP + Cox,0.9133333333333333,1.8216323443155038,0.09197650864757534,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,30260441,0.8,2.1816978004913494,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3171428571428571,0.11928571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,1.7983804306634172,0.09943234208416556,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,30260441,0.8,2.1816978004913494,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3171428571428571,0.11928571428571429
cp_cox_full,CP + Cox,0.9066666666666666,1.6549481792690772,0.08835941147606667,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,30260442,0.8,2.067905989662592,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3271428571428571,0.12785714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,1.6625550843611991,0.08662710886652465,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,30260442,0.8,2.067905989662592,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3271428571428571,0.12785714285714286
cp_cox_full,CP + Cox,0.9166666666666666,1.6164676792617174,0.08096422690507281,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,30260443,0.8,1.9839180422758584,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.335,0.1457142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,1.6131732782147892,0.08176296004024607,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,30260443,0.8,1.9839180422758584,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.335,0.1457142857142857
cp_cox_full,CP + Cox,0.8966666666666666,1.7447010181039868,0.07128241299101554,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,30260444,0.8,2.1152220853611374,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.335,0.13428571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,1.7288592968572902,0.0765675460070547,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,30260444,0.8,2.1152220853611374,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.335,0.13428571428571429
cp_cox_full,CP + Cox,0.8933333333333333,2.4927875333874745,0.10419481945754155,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,31260415,0.9,2.8877721262570084,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.26142857142857145,0.06642857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,2.523499724186211,0.09452850751292148,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,31260415,0.9,2.8877721262570084,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.26142857142857145,0.06642857142857143
cp_cox_full,CP + Cox,0.8933333333333333,2.443645869426555,0.07256674123893929,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,31260416,0.9,2.8168208691018473,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25142857142857145,0.05357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,2.454763295668887,0.06968730747424463,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,31260416,0.9,2.8168208691018473,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25142857142857145,0.05357142857142857
cp_cox_full,CP + Cox,0.8833333333333333,2.4822779766407557,0.0884060191085166,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,31260417,0.9,2.8631629130956515,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25285714285714284,0.06428571428571428
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,2.4930362334134477,0.08402071444026804,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,31260417,0.9,2.8631629130956515,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25285714285714284,0.06428571428571428
cp_cox_full,CP + Cox,0.9133333333333333,2.6123412142981124,0.07911130383666279,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,31260418,0.9,2.9677699749084896,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25142857142857145,0.06285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,2.6114271654168673,0.079448002242394,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,31260418,0.9,2.9677699749084896,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25142857142857145,0.06285714285714286
cp_cox_full,CP + Cox,0.9016666666666666,2.4066956552895307,0.0708131298489847,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,31260419,0.9,2.768345683049724,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2592857142857143,0.056428571428571425
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,2.4323914343248974,0.06366635380192381,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,31260419,0.9,2.768345683049724,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2592857142857143,0.056428571428571425
cp_cox_full,CP + Cox,0.875,2.402809097580773,0.07877563785785534,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,31260420,0.9,2.789375232960636,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2714285714285714,0.06571428571428571
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,2.439878316921294,0.06796327858917563,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,31260420,0.9,2.789375232960636,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2714285714285714,0.06571428571428571
cp_cox_full,CP + Cox,0.91,2.6155656358073447,0.08038410529370969,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,31260421,0.9,2.989350406142344,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.23857142857142857,0.06285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9283333333333333,2.650487276060085,0.07105985823702632,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,31260421,0.9,2.989350406142344,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.23857142857142857,0.06285714285714286
cp_cox_full,CP + Cox,0.9083333333333333,2.5547441499371035,0.0690929035719271,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,31260422,0.9,2.932243724694428,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2692857142857143,0.06
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,2.5700666529490825,0.065337830501422,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,31260422,0.9,2.932243724694428,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2692857142857143,0.06
cp_cox_full,CP + Cox,0.9166666666666666,2.4899097475360343,0.08260148385126943,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,31260423,0.9,2.858858309638511,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.255,0.05071428571428571
cp_cox_crossfit,CP + Cox (Cross-Fit),0.92,2.4987083738236016,0.08062483487781012,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,31260423,0.9,2.858858309638511,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.255,0.05071428571428571
cp_cox_full,CP + Cox,0.885,2.5315909935588494,0.06563356656043705,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,31260424,0.9,2.9126397163731492,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25642857142857145,0.06285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,2.549661471339051,0.06278574055672667,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,31260424,0.9,2.9126397163731492,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25642857142857145,0.06285714285714286
cp_cox_full,CP + Cox,0.9366666666666666,2.579978269080107,0.09136054374979083,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,31260425,0.9,2.9538753942443696,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2621428571428571,0.05714285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9216666666666666,2.553050942772946,0.10143294329946181,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,31260425,0.9,2.9538753942443696,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2621428571428571,0.05714285714285714
cp_cox_full,CP + Cox,0.87,2.5263067980387484,0.09132246919958625,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,31260426,0.9,2.906717539065296,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2842857142857143,0.062142857142857146
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8766666666666667,2.5374107062657765,0.08794952706001055,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,31260426,0.9,2.906717539065296,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2842857142857143,0.062142857142857146
cp_cox_full,CP + Cox,0.9033333333333333,2.5862650432396523,0.06671053422178043,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,31260427,0.9,2.953706142196616,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25285714285714284,0.06285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,2.5984652891015765,0.06216140785925761,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,31260427,0.9,2.953706142196616,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.25285714285714284,0.06285714285714286
cp_cox_full,CP + Cox,0.9116666666666666,2.649816273918596,0.07937216836919961,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,31260428,0.9,3.0105047519355073,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2807142857142857,0.05928571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,2.6243139779219424,0.08619446149656933,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,31260428,0.9,3.0105047519355073,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2807142857142857,0.05928571428571429
cp_cox_full,CP + Cox,0.9133333333333333,2.5244857090513757,0.07305695458491514,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,31260429,0.9,2.885978829606725,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24071428571428571,0.05928571428571429
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,2.5263971375979244,0.07242129667109341,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,31260429,0.9,2.885978829606725,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.24071428571428571,0.05928571428571429
