method_id,method_label,coverage,mean_len,sd_len,scenario_id,scenario_label,rep,seed,tau_quantile,tau,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,split_frac,censor_rate_emp,admin_mass_emp
cp_cox_halfsplit,CP + Cox (Half-Split),0.8716666666666667,1.199577205832969,0.07185421805844322,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,20530443,0.7,1.5815351848868897,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4007142857142857,0.21285714285714286
cp_cox_full,CP + Cox,0.9,1.1789796457025588,0.07474550552771483,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,20530444,0.7,1.554393436458118,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3992857142857143,0.1957142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.9066666666666666,1.185978773100797,0.07859873949777535,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,20530444,0.7,1.554393436458118,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3992857142857143,0.1957142857142857
cp_cox_full,CP + Cox,0.93,1.1709594114877355,0.08787574087679226,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,20530445,0.7,1.5411054950331908,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.40785714285714286,0.225
cp_cox_halfsplit,CP + Cox (Half-Split),0.9116666666666666,1.134448837636171,0.11157410658269856,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,20530445,0.7,1.5411054950331908,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.40785714285714286,0.225
cp_cox_full,CP + Cox,0.8866666666666667,1.6662815128659227,0.10143037564345195,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,20540416,0.8,2.0490223274017296,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33714285714285713,0.13428571428571429
cp_cox_halfsplit,CP + Cox (Half-Split),0.88,1.6538374785134593,0.12147861491485938,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,20540416,0.8,2.0490223274017296,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33714285714285713,0.13428571428571429
cp_cox_full,CP + Cox,0.9,1.5509442017617403,0.08203442523987425,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,20540417,0.8,1.9388086020365791,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.35428571428571426,0.1442857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.915,1.5711807267705475,0.07766860481341677,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,20540417,0.8,1.9388086020365791,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.35428571428571426,0.1442857142857143
cp_cox_full,CP + Cox,0.8766666666666667,1.6763434663233134,0.091121906217930565,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,20540418,0.8,2.049906021210216,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.34214285714285714,0.1492857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.8733333333333333,1.6615937820942632,0.10102030618440054,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,20540418,0.8,2.049906021210216,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.34214285714285714,0.1492857142857143
cp_cox_full,CP + Cox,0.9233333333333333,1.7133574582998983,0.06811061293129833,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,20540419,0.8,2.090491950674997,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33785714285714286,0.115
cp_cox_halfsplit,CP + Cox (Half-Split),0.9233333333333333,1.7097181374845052,0.0773099296065135,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,20540419,0.8,2.090491950674997,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33785714285714286,0.115
cp_cox_full,CP + Cox,0.91,1.6200256484115403,0.09074214829742702,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,20540420,0.8,1.985202986339976,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3535714285714286,0.13214285714285715
cp_cox_halfsplit,CP + Cox (Half-Split),0.8966666666666666,1.597866071107196,0.09037448433181194,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,20540420,0.8,1.985202986339976,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3535714285714286,0.13214285714285715
cp_cox_full,CP + Cox,0.9,1.6324068366076905,0.10770250493831601,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,20540421,0.8,2.044958546838123,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31857142857142856,0.13214285714285715
cp_cox_halfsplit,CP + Cox (Half-Split),0.8916666666666667,1.6214115970017597,0.12042444173016334,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,20540421,0.8,2.044958546838123,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31857142857142856,0.13214285714285715
cp_cox_full,CP + Cox,0.8966666666666666,1.6824841788499645,0.07691762494816398,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,20540422,0.8,2.0542147207808963,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31357142857142856,0.14357142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.905,1.6993593337158452,0.06401696991409589,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,20540422,0.8,2.0542147207808963,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31357142857142856,0.14357142857142857
cp_cox_full,CP + Cox,0.905,1.617831090743798,0.08967222696033099,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,20540423,0.8,1.9868562522118092,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.35714285714285715,0.13285714285714287
cp_cox_halfsplit,CP + Cox (Half-Split),0.8833333333333333,1.5904752164813813,0.10734674094070214,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,20540423,0.8,1.9868562522118092,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.35714285714285715,0.13285714285714287
cp_cox_full,CP + Cox,0.9116666666666666,1.654665348442162,0.09272838745177335,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,20540424,0.8,2.0177745831241434,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.34214285714285714,0.12785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.905,1.6509808707545632,0.10710914966041157,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,20540424,0.8,2.0177745831241434,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.34214285714285714,0.12785714285714286
cp_cox_full,CP + Cox,0.9216666666666666,1.6308533176074385,0.0849615749858963,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,20540425,0.8,2.0094254161892153,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.335,0.12928571428571428
cp_cox_halfsplit,CP + Cox (Half-Split),0.8966666666666666,1.6055982086103773,0.0841939509580629,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,20540425,0.8,2.0094254161892153,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.335,0.12928571428571428
cp_cox_full,CP + Cox,0.9083333333333333,1.6845090960919142,0.08017994230695558,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,20540426,0.8,2.0309563009390192,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3271428571428571,0.13214285714285715
cp_cox_halfsplit,CP + Cox (Half-Split),0.905,1.68329780796338,0.07099331262337948,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,20540426,0.8,2.0309563009390192,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3271428571428571,0.13214285714285715
cp_cox_full,CP + Cox,0.9216666666666666,1.6748081307347908,0.06913214712234067,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,20540427,0.8,2.016817887121653,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3264285714285714,0.13642857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.91,1.633710673877478,0.07738205138160857,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,20540427,0.8,2.016817887121653,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3264285714285714,0.13642857142857143
cp_cox_full,CP + Cox,0.905,1.6474285479560546,0.10138216801841377,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,20540428,0.8,2.061636246199589,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32071428571428573,0.12714285714285714
cp_cox_halfsplit,CP + Cox (Half-Split),0.91,1.6641811117876524,0.09060393642547872,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,20540428,0.8,2.061636246199589,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32071428571428573,0.12714285714285714
cp_cox_full,CP + Cox,0.915,1.6185717609547978,0.08540792109269103,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,20540429,0.8,1.9853814570268327,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33071428571428574,0.12785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9083333333333333,1.6020909725906176,0.08590504281906927,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,20540429,0.8,1.9853814570268327,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33071428571428574,0.12785714285714286
cp_cox_full,CP + Cox,0.8833333333333333,1.640988730275847,0.08416000017560449,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,20540430,0.8,2.0230212312052287,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33071428571428574,0.12928571428571428
cp_cox_halfsplit,CP + Cox (Half-Split),0.9116666666666666,1.6796133312640003,0.0840472234932028,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,20540430,0.8,2.0230212312052287,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33071428571428574,0.12928571428571428
cp_cox_full,CP + Cox,0.89,1.658169163575744,0.09010511916612438,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,20540431,0.8,2.0528965826794474,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33,0.14
cp_cox_halfsplit,CP + Cox (Half-Split),0.885,1.642189427898484,0.1001931788120698,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,20540431,0.8,2.0528965826794474,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.33,0.14
cp_cox_full,CP + Cox,0.9183333333333333,1.614201617597195,0.08311290853755227,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,20540432,0.8,2.0002146936619005,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3314285714285714,0.125
cp_cox_halfsplit,CP + Cox (Half-Split),0.915,1.619087770726169,0.09353841852294448,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,20540432,0.8,2.0002146936619005,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3314285714285714,0.125
cp_cox_full,CP + Cox,0.915,1.6454267134979297,0.0784139690665663,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,20540433,0.8,2.014717751942283,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31214285714285717,0.13214285714285715
cp_cox_halfsplit,CP + Cox (Half-Split),0.9233333333333333,1.6576098496696192,0.07435255169136104,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,20540433,0.8,2.014717751942283,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31214285714285717,0.13214285714285715
cp_cox_full,CP + Cox,0.8833333333333333,1.4881085030745984,0.0740808327700473,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,20540434,0.8,1.867019588526853,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3335714285714286,0.14142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.875,1.468721688275893,0.08454578572929952,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,20540434,0.8,1.867019588526853,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3335714285714286,0.14142857142857143
cp_cox_full,CP + Cox,0.9066666666666666,1.8103429990464417,0.08225797386269605,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,20540435,0.8,2.173111836571417,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3292857142857143,0.13142857142857142
cp_cox_halfsplit,CP + Cox (Half-Split),0.9083333333333333,1.8288081589615721,0.0774042612497401,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,20540435,0.8,2.173111836571417,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3292857142857143,0.13142857142857142
cp_cox_full,CP + Cox,0.93,1.591581870836731,0.09214152707701,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,20540436,0.8,1.9425379599473596,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3392857142857143,0.12357142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.915,1.5621333601516405,0.125181931650262,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,20540436,0.8,1.9425379599473596,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3392857142857143,0.12357142857142857
cp_cox_full,CP + Cox,0.8966666666666666,1.6804511009528358,0.09234159125111342,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,20540437,0.8,2.0655660810856538,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3435714285714286,0.12714285714285714
cp_cox_halfsplit,CP + Cox (Half-Split),0.8866666666666667,1.6581549578199362,0.11223257908018691,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,20540437,0.8,2.0655660810856538,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3435714285714286,0.12714285714285714
cp_cox_full,CP + Cox,0.8966666666666666,1.6324977483781582,0.08165645449291853,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,20540438,0.8,1.9981534792571496,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32285714285714284,0.11571428571428571
cp_cox_halfsplit,CP + Cox (Half-Split),0.895,1.6317217280895726,0.0849076895670238,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,20540438,0.8,1.9981534792571496,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32285714285714284,0.11571428571428571
cp_cox_full,CP + Cox,0.9,1.6313561890445758,0.08400867543553048,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,20540439,0.8,1.9928603632735373,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3414285714285714,0.13142857142857142
cp_cox_halfsplit,CP + Cox (Half-Split),0.8816666666666667,1.596772618684319,0.1036678446033846,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,20540439,0.8,1.9928603632735373,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3414285714285714,0.13142857142857142
cp_cox_full,CP + Cox,0.8633333333333333,1.5839886514572776,0.09014305722478289,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,20540440,0.8,1.9975554559328434,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3357142857142857,0.13857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.88,1.6065055803746262,0.0885639616137005,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,20540440,0.8,1.9975554559328434,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3357142857142857,0.13857142857142857
cp_cox_full,CP + Cox,0.8783333333333333,1.582617540650197,0.08272223909410692,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,20540441,0.8,1.968840923574873,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32142857142857145,0.12428571428571429
cp_cox_halfsplit,CP + Cox (Half-Split),0.9116666666666666,1.6147842421740555,0.07997286344825211,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,20540441,0.8,1.968840923574873,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32142857142857145,0.12428571428571429
cp_cox_full,CP + Cox,0.92,1.6992189300873992,0.08258009078550947,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,20540442,0.8,2.077124823754032,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31642857142857145,0.13214285714285715
cp_cox_halfsplit,CP + Cox (Half-Split),0.93,1.7131320582565053,0.09739124408700923,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,20540442,0.8,2.077124823754032,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.31642857142857145,0.13214285714285715
cp_cox_full,CP + Cox,0.9033333333333333,1.6855044506197407,0.07970941417036442,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,20540443,0.8,2.06880700515625,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32142857142857145,0.13
cp_cox_halfsplit,CP + Cox (Half-Split),0.8933333333333333,1.6690987895335176,0.09684454779474246,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,20540443,0.8,2.06880700515625,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32142857142857145,0.13
cp_cox_full,CP + Cox,0.8916666666666667,1.6358062614144318,0.06778606148595825,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,20540444,0.8,1.9881223896358473,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32285714285714284,0.13071428571428573
cp_cox_halfsplit,CP + Cox (Half-Split),0.8883333333333333,1.6325939649749124,0.0663521790283715,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),29,20540444,0.8,1.9881223896358473,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.32285714285714284,0.13071428571428573
cp_cox_full,CP + Cox,0.8833333333333333,1.6822390213300642,0.09433052512403407,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,20540445,0.8,2.1048457069487303,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.315,0.12714285714285714
cp_cox_halfsplit,CP + Cox (Half-Split),0.8833333333333333,1.693867896328643,0.093262862738328,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),30,20540445,0.8,2.1048457069487303,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.315,0.12714285714285714
cp_cox_full,CP + Cox,0.9283333333333333,2.5830948237728486,0.07369122098665468,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,20550416,0.9,2.9529292549842467,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.26285714285714284,0.052142857142857144
cp_cox_halfsplit,CP + Cox (Half-Split),0.9233333333333333,2.5509223821576796,0.10989457490557415,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,20550416,0.9,2.9529292549842467,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.26285714285714284,0.052142857142857144
cp_cox_full,CP + Cox,0.9166666666666666,2.468255535810656,0.08503688890583638,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,20550417,0.9,2.8215636232575143,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.27071428571428574,0.06142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.92,2.47477777736792,0.07651179669996568,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,20550417,0.9,2.8215636232575143,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.27071428571428574,0.06142857142857143
cp_cox_full,CP + Cox,0.92,2.6013928102842296,0.08269400920515305,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,20550418,0.9,2.9588291783319414,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.2692857142857143,0.05357142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.905,2.5585266087920204,0.07689691284393471,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,20550418,0.9,2.9588291783319414,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.2692857142857143,0.05357142857142857
cp_cox_full,CP + Cox,0.875,2.483023256097602,0.07965208052946489,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,20550419,0.9,2.875035227249966,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.2692857142857143,0.05285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9116666666666666,2.533108649015967,0.059633331822728,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,20550419,0.9,2.875035227249966,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.2692857142857143,0.05285714285714286
cp_cox_full,CP + Cox,0.8716666666666667,2.4952115914104107,0.08932756820686699,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,20550420,0.9,2.8846441001132543,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25857142857142856,0.052142857142857144
cp_cox_halfsplit,CP + Cox (Half-Split),0.8816666666666667,2.5109510064019647,0.08735755824511755,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,20550420,0.9,2.8846441001132543,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25857142857142856,0.052142857142857144
cp_cox_full,CP + Cox,0.885,2.605671047678518,0.0894018931116531,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,20550421,0.9,2.9932397453213904,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.26071428571428573,0.05857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.8833333333333333,2.595483755562532,0.09109435942689638,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,20550421,0.9,2.9932397453213904,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.26071428571428573,0.05857142857142857
cp_cox_full,CP + Cox,0.9266666666666666,2.6058597193705215,0.08238182719082024,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,20550422,0.9,2.959770237121658,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25357142857142856,0.05142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.9216666666666666,2.590953256456913,0.10290079747157889,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,20550422,0.9,2.959770237121658,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25357142857142856,0.05142857142857143
cp_cox_full,CP + Cox,0.8816666666666667,2.528152310984807,0.10018422191120076,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,20550423,0.9,2.9469074425388952,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.24428571428571427,0.05142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.89,2.543924700340713,0.08772005560159962,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,20550423,0.9,2.9469074425388952,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.24428571428571427,0.05142857142857143
cp_cox_full,CP + Cox,0.8966666666666666,2.411078692439205,0.08595972672455308,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,20550424,0.9,2.812016174644238,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.24142857142857144,0.055714285714285716
cp_cox_halfsplit,CP + Cox (Half-Split),0.905,2.416553916372457,0.08823673767621662,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,20550424,0.9,2.812016174644238,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.24142857142857144,0.055714285714285716
cp_cox_full,CP + Cox,0.915,2.476456037183818,0.08424372006363218,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,20550425,0.9,2.838007780351351,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25285714285714284,0.05785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9116666666666666,2.475793924120606,0.06329089573362562,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,20550425,0.9,2.838007780351351,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25285714285714284,0.05785714285714286
cp_cox_full,CP + Cox,0.8916666666666667,2.544088526046795,0.09224434982694873,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,20550426,0.9,2.9397643186505977,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.26357142857142857,0.06357142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.925,2.5990460260280916,0.072903917723064815,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,20550426,0.9,2.9397643186505977,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.26357142857142857,0.06357142857142857
cp_cox_full,CP + Cox,0.9133333333333333,2.6074378774785627,0.06773954794604473,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,20550427,0.9,2.974740000973008,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.245,0.052142857142857144
cp_cox_halfsplit,CP + Cox (Half-Split),0.9083333333333333,2.587725703103955,0.08058944018199195,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,20550427,0.9,2.974740000973008,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.245,0.052142857142857144
cp_cox_full,CP + Cox,0.9033333333333333,2.4288020936203,0.07864296752884371,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,20550428,0.9,2.79559405179653,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25142857142857145,0.05785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9,2.418123911145888,0.07905766860878796,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,20550428,0.9,2.79559405179653,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.25142857142857145,0.05785714285714286
cp_cox_full,CP + Cox,0.895,2.507825166448853,0.10331562799709282,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,20550429,0.9,2.9127087417711053,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.27,0.062142857142857146
cp_cox_halfsplit,CP + Cox (Half-Split),0.8983333333333333,2.5154548999274042,0.10725238367689706,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,20550429,0.9,2.9127087417711053,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.27,0.062142857142857146
cp_cox_full,CP + Cox,0.895,2.4987576814039985,0.0916969862320971,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,20550430,0.9,2.889792467962053,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.24357142857142858,0.056428571428571425
cp_cox_halfsplit,CP + Cox (Half-Split),0.9133333333333333,2.535765752709264,0.08642339595335369,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,20550430,0.9,2.889792467962053,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.24357142857142858,0.056428571428571425
cp_cox_full,CP + Cox,0.9266666666666666,2.3323518770553955,0.07647668944294336,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,20550431,0.9,2.683736409389725,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.2557142857142857,0.05714285714285714
cp_cox_halfsplit,CP + Cox (Half-Split),0.93,2.346761018451532,0.07666493211194475,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,20550431,0.9,2.683736409389725,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.2557142857142857,0.05714285714285714
